data_group,pressure_level,variable,n,rmse,bias,mae,corr,pred_mean,truth_mean,diff_std,data_type,target_time,pred_start_time,lead_hour,model_forecast_hour,valid_time
surface,,msl,5670,129.87093788039962,2.0773292824074074,96.61268945656967,0.9768843815529876,100153.91103739529,100151.83370811287,129.85432302771852,gdas,2025-07-16-00-00,2025-07-16-00-00,72,72,2025-07-19-00-00
surface,,u10,5670,1.9442527810012293,-0.5560570383263749,1.3682930488086829,0.9666630508820039,-1.3497264439322225,-0.7936694056058476,1.8630403770607642,gdas,2025-07-16-00-00,2025-07-16-00-00,72,72,2025-07-19-00-00
surface,,v10,5670,2.8811166821607026,-0.17121096005502306,1.7681073415643376,0.8639700374771593,3.931147526652015,4.102358486707038,2.876025059588621,gdas,2025-07-16-00-00,2025-07-16-00-00,72,72,2025-07-19-00-00
surface,,t2m,5670,0.6627196784593135,-0.3041197035047743,0.49939868799172593,0.9145787226564149,300.7512260181353,301.0553457216401,0.5888196482433175,gdas,2025-07-16-00-00,2025-07-16-00-00,72,72,2025-07-19-00-00
surface,,wind10,5670,1.8008437885210133,-0.3480673633733349,1.2563840778459636,0.875469866474661,9.072677873320007,9.42074523669334,1.7668863747307157,gdas,2025-07-16-00-00,2025-07-16-00-00,72,72,2025-07-19-00-00
surface,,msl,5670,48.399120357573956,-23.44794491291887,36.20630580357143,0.9682789983108705,100480.77451981371,100504.22246472663,42.33991887979536,gdas,2025-07-17-00-00,2025-07-17-00-00,1,1,2025-07-17-01-00
surface,,u10,5670,1.4865638704043198,-0.35712849094879007,1.0417426568612036,0.9448632289640021,0.002183595476130014,0.3593120864249201,1.4430285450205451,gdas,2025-07-17-00-00,2025-07-17-00-00,1,1,2025-07-17-01-00
surface,,v10,5670,1.4629361415197353,0.3744112028548169,1.1056679969840737,0.9467694847845077,2.3687875828736935,1.9943763800188767,1.414212998576049,gdas,2025-07-17-00-00,2025-07-17-00-00,1,1,2025-07-17-01-00
surface,,t2m,5670,0.8362042569635634,0.18590794046930115,0.594760826151207,0.8971565638383072,301.4428236757847,301.2569157353154,0.815276515689277,gdas,2025-07-17-00-00,2025-07-17-00-00,1,1,2025-07-17-01-00
surface,,wind10,5670,1.352033074067617,0.12470562811687289,0.9946445760291642,0.8826849445021968,5.971385616251085,5.846679988134212,1.346269638552659,gdas,2025-07-17-00-00,2025-07-17-00-00,1,1,2025-07-17-01-00
surface,,msl,5670,41.678579706646254,-7.410214809303351,31.191236083553793,0.9709493057756406,100483.75920758929,100491.16942239858,41.01454282133651,gdas,2025-07-17-00-00,2025-07-17-00-00,3,3,2025-07-17-03-00
surface,,u10,5670,1.4200373407166906,-0.2759664336092954,0.9514874208825304,0.9477948734606559,0.1133556649494568,0.3893220985587522,1.392963953787282,gdas,2025-07-17-00-00,2025-07-17-00-00,3,3,2025-07-17-03-00
surface,,v10,5670,1.4581651931438004,0.5327872085455654,1.0796198481421202,0.953617615160233,2.5347095091769725,2.001922300631407,1.3573442897460912,gdas,2025-07-17-00-00,2025-07-17-00-00,3,3,2025-07-17-03-00
